year,genre,country
2014,"Comedy, Drama, Romance",United States
2019,"Action, Adventure, Fantasy","United States, United Kingdom, Bulgaria, Canada, Portugal, France"
2012,"Drama, Romance",Sri Lanka
2016,Horror,United States
2012,"Animation, Comedy","China, Hong Kong"
2013,"Drama, Romance",United States
2012,"Action, Sci-Fi, Thriller",United States
2012,"Comedy, Drama, Horror",United States
2019,Drama,United States
2014,"Action, Adventure, Sci-Fi",Sweden
2012,"Crime, Drama",Dominican Republic
2019,"Drama, Romance",Germany
2012,"Drama, War",Russia
2013,"Comedy, Drama, Romance",India
2013,Drama,India
2012,"Crime, Drama",Croatia
2012,"Drama, Romance","Norway, Finland"
2012,"Comedy, Family",Brazil
1969,"Comedy, Drama","Latvia, Russia"
2012,"Horror, Thriller",United States
2014,"Action, Comedy, Crime","United Kingdom, Lithuania"
2012,Drama,"Ireland, Germany"
2013,Drama,United States
2012,"Comedy, Drama",France
2014,Thriller,United States
2014,"Adventure, Family",United States
2013,Comedy,France
2013,Thriller,United States
2016,"Adventure, Thriller",Canada
2013,Family,Canada
2016,"Animation, Adventure, Comedy",United States
2012,Drama,Israel
2014,"Adventure, Comedy, Crime","Germany, United States"
2012,"Comedy, Drama",India
2015,"Comedy, Family",United States
2016,"Adventure, Drama, Mystery",United States
2013,"Drama, Romance","France, Belgium, Spain"
2015,Horror,United Kingdom
2012,"Drama, Mystery, Thriller",Germany
2013,Horror,United States
2015,"Comedy, Fantasy, Romance",United States
2015,"Animation, Action, Adventure","United States, South Korea, Australia"
2012,"Action, Crime, Thriller","Sweden, Germany"
2013,"Action, Comedy, Drama",United States
2012,"Comedy, Horror, Thriller",United States
2013,"Horror, Thriller",Spain
2013,"Drama, Sci-Fi",Japan
2013,Horror,"Japan, Hong Kong"
2013,Comedy,Finland
2012,"Action, Adventure, Drama",India
2013,"Drama, Horror, Thriller",United States
2011,"Drama, Fantasy, Thriller",Spain
2012,"Comedy, Family, Fantasy",United States
2012,Action,Japan
2013,Romance,Japan
2012,"Comedy, Drama, Fantasy",Italy
2012,Comedy,Finland
2018,Horror,United Kingdom
2012,"Comedy, Music, Romance","Argentina, Colombia"
2014,"Adventure, Comedy, Crime",United States
2014,Horror,United States
2013,"Adventure, Drama, Romance","United Kingdom, United States, France"
2012,"Action, Horror, Thriller",United Kingdom
2015,"Comedy, Drama",United States
2012,Comedy,Poland
2012,Comedy,France
2013,"Mystery, Sci-Fi",Japan
2012,Drama,Japan
2012,Thriller,Poland
2012,"Drama, Sci-Fi","Japan, Taiwan, United Kingdom, Germany"
2019,"Action, Adventure, Comedy","China, United States"
2017,"Action, Adventure, Comedy","United States, India, Canada, United Kingdom, Australia, Germany"
2012,"Comedy, Drama, Fantasy",India
2012,"Animation, Adventure, Comedy","Russia, United Kingdom, United States, Greece, Armenia"
2012,Comedy,Russia
2011,Horror,Japan
2013,Comedy,United States
2013,"Comedy, Romance",Canada
2014,"Drama, Romance",United States
2014,"Crime, Drama, Mystery",United States
2013,"Action, Fantasy",United States
2012,Drama,Sweden
2012,Drama,Sweden
2012,Drama,Croatia
2012,Comedy,Sweden
2015,"Crime, Horror, Mystery",Brazil
2012,Drama,Russia
2013,Drama,Sweden
2012,Action,"Nigeria, United Kingdom"
2012,Action,India
2013,"Comedy, Drama",Germany
2012,"Comedy, Drama",Russia
2014,"Comedy, Drama, Romance",Portugal
2017,"Comedy, Sci-Fi",United Kingdom
2013,Drama,France
2013,"Comedy, Drama",France
2013,"Crime, Drama, Mystery",United States
2012,"Comedy, Horror",Australia
2013,"Comedy, Music, Romance",United States
2013,"Drama, Mystery, Thriller",France
2015,"Drama, Romance","Italy, France"
2016,Horror,United States
2014,Horror,United Kingdom
2012,Drama,India
2014,"Action, Drama, History","Switzerland, United Kingdom, Germany, South Africa"
2014,"Action, Crime","China, Hong Kong"
2012,Drama,China
2012,Action,Japan
2014,"Horror, Mystery, Thriller",United States
2014,"Horror, Thriller",United States
2013,"Horror, Mystery, Thriller",United States
2012,"Comedy, Drama, Romance",Italy
2012,"Animation, Action, Adventure",Japan
2012,"Horror, Mystery, Thriller",Philippines
2012,"Drama, History",South Korea
2012,"Drama, Thriller",Italy
2012,"Crime, Drama","Italy, Switzerland, Germany"
2015,"Drama, Mystery",United States
2017,"Biography, Drama, Horror",United States
2013,Crime,United Kingdom
2013,"Drama, Music",South Korea
2012,"Action, Adventure, Horror",United States
2013,Thriller,United States
2014,Horror,United States
2012,"Action, Drama, Thriller",India
2012,"Crime, Drama",South Korea
2013,Drama,"United Kingdom, Sweden, Estonia"
2011,Action,Thailand
2012,Drama,United Kingdomraine
2012,"Horror, Thriller",Germany
2012,"Drama, Thriller",United States
2014,"Action, Drama, Horror",United States
2011,"Biography, Drama",Thailand
2013,"Drama, Thriller",United States
2015,"Action, Biography, Crime",United States
2013,Comedy,France
2012,Drama,Portugal
2015,"Animation, Adventure, Comedy",United States
2013,"Comedy, Crime, Horror",United States
2014,"Action, Comedy, Crime",United States
2012,"Horror, Thriller",Japan
2012,"Comedy, Drama","Mexico, United States"
2012,"Action, Drama",India
2011,Thriller,Mexico
1990,"Comedy, Drama",Egypt
2012,Drama,United States
2013,"Animation, Adventure, Comedy",United States
2013,Comedy,United States
2012,"Drama, Thriller",Australia
2014,"Horror, Sci-Fi",United Kingdom
2013,Drama,Netherlands
2013,"Crime, Drama",France
2014,"Drama, Thriller",Belgium
2014,"Crime, Drama","United States, Finland"
2013,"Comedy, Drama",United States
2011,Action,Thailand
2013,"Comedy, Crime, Drama","Israel, United States"
2013,"Action, Sci-Fi",United States
2013,"Crime, Drama, Mystery",United States
2014,Comedy,United States
2014,"Action, Adventure, Crime",United States
2013,"Comedy, Romance","France, Belgium"
2012,"Action, Adventure",China
2012,"Drama, Romance","China, Hong Kong"
2013,Drama,United States
2012,"Comedy, Romance",Brazil
2015,"Drama, War","France, Belgium"
2018,"Animation, Adventure, Comedy","United Kingdom, United States, India, Canada, France, Belgium"
2014,"Drama, Romance","Nepal, United States, United Kingdom"
2013,Thriller,"Germany, South Africa, France, Netherlands"
2014,Drama,"Belgium, Luxembourg, France"
2013,"Animation, Adventure, Family",Canada
2013,"Drama, Thriller",Canada
2012,"Horror, Mystery, Thriller",United States
2012,"Comedy, Drama, Fantasy",South Korea
2014,"Crime, Thriller",United Kingdom
2014,Comedy,United States
2013,"Drama, Thriller",United States
2013,"Drama, Sci-Fi",United States
2014,Drama,United States
2012,Comedy,Colombia
2013,"Comedy, Romance",France
2014,"Comedy, Drama",United States
2013,Drama,France
2012,Drama,Turkey
2013,"Drama, Romance",Sweden
2012,"Drama, Mystery","Belgium, Netherlands, France"
2012,"Drama, Romance",India
2013,"Horror, Mystery, Sci-Fi",Austria
2013,Drama,Japan
2013,Drama,Japan
2009,Sport,United States
2012,Comedy,Italy
2012,Drama,Italy
2012,"Crime, Drama",South Korea
2012,Drama,Russia
2013,Drama,"Serbia, Switzerland"
2014,"Comedy, Drama, Horror",United States
2012,Biography,United States
2014,"Action, Adventure, Horror",United States
2014,"Drama, Horror, Mystery",United States
2012,"Comedy, Romance",South Korea
2013,"Comedy, Drama",Japan
2013,Comedy,Canada
2013,"Action, Biography, Crime",India
2011,"Comedy, Crime, Drama",Iran
2012,"Comedy, Drama",Taiwan
2013,"Biography, Drama, Fantasy","Chile, France"
2012,"Action, Comedy, Fantasy",United States
2012,"Comedy, Drama",France
2017,"Drama, Thriller","United Kingdom, India"
2012,Drama,"Italy, Switzerland, France"
2013,"Drama, Romance",United Kingdom
2013,"Action, Horror",Canada
1983,"Drama, Romance",Egypt
2012,"Drama, Romance, War","Germany, Serbia, Croatia"
2013,"Action, Thriller",United States
2012,"Biography, Drama, History",India
2015,"Action, Drama, Thriller",India
2013,"Comedy, Drama",United Kingdom
2013,"Action, Adventure, Comedy",United States
2013,"Comedy, Romance",United States
2014,"Drama, Music",United States
2013,Drama,United Kingdom
2014,"Drama, Family, Sport",United States
2012,"Action, Comedy, Fantasy",India
2012,"Action, Comedy",India
2012,Drama,Japan
2013,"Biography, Drama, History","United Kingdom, South Africa, France"
2012,"Action, Comedy",India
2016,"Action, Adventure, Sci-Fi","United States, United Kingdom"
2014,"Crime, Drama, Thriller","Canada, Germany, United States"
2012,"Crime, Horror",United Kingdom
2014,"Biography, Drama",United States
2019,"Comedy, Drama",United States
2014,"Horror, Thriller",United States
2017,"Drama, Romance","Russia, United States"
2014,"Adventure, Horror, Thriller","United States, Brazil"
2013,"Romance, Sci-Fi",United States
2011,"Comedy, Crime, Drama",Australia
2012,"Drama, Romance",United States
2016,Horror,United States
2012,Comedy,Spain
2012,"Action, Horror, Sci-Fi",Italy
2013,"Drama, Thriller",Australia
2013,"Adventure, Drama, Western","United States, Spain"
2015,"Action, Comedy, Horror",United Kingdom
2014,"Horror, Mystery, Thriller",United States
2013,Drama,Iceland
2015,"Comedy, Drama",United States
2012,Drama,United States
2012,"Drama, Mystery, Thriller",South Korea
2012,Drama,Turkey
2012,"Action, Drama, Romance",India
2012,Comedy,Hong Kong
2014,"Horror, Thriller",United States
2012,"Action, Crime, Drama",South Korea
2013,"Drama, Horror, Thriller","United States, France"
2012,"Action, Comedy","Taiwan, China"
2013,"Drama, Horror, Thriller",Israel
2015,"Horror, Mystery, Sci-Fi",United States
2013,"Action, Thriller",India
2014,Horror,United Kingdom
2013,Drama,Netherlands
2013,"Action, Adventure, Horror","Canada, United States"
2012,"Drama, Thriller",India
2012,Horror,United States
2013,"Drama, Romance",Denmark
2014,Drama,United States
2016,"Horror, Thriller",Canada
2014,"Adventure, Fantasy","New Zealand, United States"
2014,Drama,Australia
2012,"Comedy, Horror, Musical",Spain
2012,"Crime, Drama",India
2013,"Comedy, Romance",France
2012,Comedy,Dominican Republic
2013,Comedy,Spain
2015,"Mystery, Thriller",United States
2013,Romance,"Belgium, Switzerland, France, Luxembourg"
2019,"Mystery, Thriller",United States
2013,"Horror, Thriller",United Kingdom
2012,"Comedy, Drama, Thriller",Bulgaria
2013,"Drama, Music","Lithuania, United States"
2014,"Comedy, Drama, Family",United States
2017,"Action, Adventure, Comedy",United States
2013,"Animation, Action, Adventure",United States
2012,"Action, Comedy, Crime",Croatia
2013,"Adventure, Comedy, Fantasy",United States
2013,"Action, Crime, Thriller",United States
2013,"Comedy, Drama",United States
2015,"Drama, Romance","China, United Kingdom, United States"
2013,Comedy,United States
2012,"Comedy, Drama",United States
2012,Horror,United States
2013,"Crime, Drama, Romance",United States
2014,Drama,United States
2013,"Comedy, Drama",United States
2013,"Comedy, Drama","United States, Japan"
2014,"Comedy, Romance",United States
2013,"Action, Crime, Drama",Canada
2012,"Fantasy, Romance",South Korea
2013,Drama,Japan
2013,Drama,Japan
2014,Biography,Israel
2013,"Crime, Drama","Denmark, Sweden"
2016,"Drama, Romance","United Kingdom, Canada, United States"
2018,"Action, Crime, Drama",United States
2013,Drama,United Kingdom
2011,"Comedy, History, War",United States
2017,"Horror, Sci-Fi, Thriller","United States, United Kingdom"
2013,"Drama, Mystery, Thriller","Canada, Spain, France"
2018,"Action, Comedy, Crime",United Kingdom
2013,"Drama, Family",Brazil
2014,Comedy,"Germany, United Kingdom, Georgia, France"
2012,Romance,India
2014,"Drama, Family, Fantasy","France, Germany, Spain"
2013,Drama,United States
2013,Comedy,"United States, France, Canada"
2012,Family,United States
2014,"Biography, Drama, History",United States
2013,Drama,"Croatia, Bosnia and Herzegovina"
2013,Drama,United States
2013,Drama,Netherlands
2012,"Action, Sci-Fi",United States
2014,"Crime, Romance",India
2013,"Action, Drama, Sci-Fi",United Kingdom
2012,"Comedy, Romance",India
2012,Comedy,Hong Kong
2012,"Comedy, Crime, Drama",Japan
2013,Horror,United States
2013,"Action, Adventure, Thriller",United States
2007,"Animation, Adventure, Comedy",South Korea
2014,"Drama, Romance",United States
2014,Comedy,United States
2012,Horror,Mexico
2013,"Crime, Thriller",India
2012,"Action, Adventure, Fantasy",Russia
2012,"Animation, Adventure",Thailand
2013,"Comedy, Horror",United States
2013,"Drama, Horror, Romance",Switzerland
2012,"Comedy, Drama",Canada
2013,Comedy,France
2012,Drama,Canada
2015,"Action, Sci-Fi, Thriller",United States
2013,Comedy,Canada
2012,"Drama, Sci-Fi",Australia
2012,"Drama, Romance",Taiwan
2013,Comedy,United States
2012,"Crime, Drama, Thriller",India
2014,Drama,United States
2012,"Drama, Horror",United States
2013,"Action, Adventure, Thriller",United Kingdom
2013,Comedy,France
2014,Thriller,"United States, France"
2012,"Animation, Action, Adventure","Malaysia, Japan, United States"
2013,"Comedy, Drama, Sport",Germany
2013,"Drama, Music",India
2013,"Drama, Mystery, Thriller",United States
2012,Family,United States
2012,Drama,South Korea
2013,"Crime, Drama, Thriller",United States
2016,"Animation, Comedy, Drama","Switzerland, France"
2009,Drama,India
2012,Comedy,Russia
2012,"Comedy, Sci-Fi",Czech Republic
2012,"Animation, Action, Adventure",India
2012,Comedy,Romania
2012,Horror,United States
2015,"Drama, Horror, Sci-Fi",United States
2010,Comedy,India
2012,"Action, Drama, Thriller",Russia
2014,"Drama, Horror","Australia, Canada"
2013,"Animation, Comedy, Music",Brazil
2015,Horror,United States
2012,Horror,Turkey
2015,"Drama, Romance, Thriller",United States
2012,"Animation, Comedy, Family",Denmark
2015,"Drama, Thriller",United States
2013,"Crime, Thriller",Japan
2012,"Animation, Action, Fantasy",Japan
2013,Drama,Australia
2012,Comedy,Italy
2012,Drama,Netherlands
2014,Drama,Estonia
2009,"Crime, Mystery, Thriller",South Korea
2014,"Drama, Fantasy, Horror",United States
2013,"Animation, Adventure, Drama",Japan
2013,"Comedy, Drama, Romance",India
2012,Horror,United States
2013,"Drama, War","Hungary, Germany, Austria, France"
2013,"Adventure, Crime, Family",Germany
2016,"Drama, Horror, Sci-Fi",United States
2014,"Action, Thriller",United States
2013,"Horror, Thriller",United States
2012,"Comedy, Horror, Thriller",Russia
2012,"Comedy, Family",United States
2013,"Horror, Sci-Fi, Thriller",United States
2013,"Horror, Sci-Fi, Thriller",United States
2002,"Action, Drama",India
2006,"Drama, Romance, Thriller",India
2013,"Drama, Romance","Canada, Switzerland"
2012,Drama,"Austria, Turkey"
2006,"Drama, Romance",India
2012,"Comedy, Drama, Romance",Germany
2012,"Drama, History, War","Germany, Netherlands, Belarus, Russia, Latvia"
2013,Drama,France
2012,Comedy,Germany
2014,"Drama, Romance",Venezuela
2013,"Comedy, Drama",United States
2013,"Drama, Romance","Finland, Sweden"
1996,"Comedy, Drama, Romance",India
2015,"Drama, Mystery, Thriller","Ireland, Australia"
2012,"Drama, Horror",Canada
1996,Comedy,India
2002,"Drama, Romance",India
2013,"Action, Adventure, Drama","Canada, Bulgaria"
2013,"Crime, Drama",
2014,"Drama, Horror",United States
2014,"Drama, Music",United States
2014,"Crime, Drama, Mystery",Canada
2012,"Comedy, Drama","Croatia, Czech Republic, Slovenia"
2013,"Adventure, Drama, Romance",India
2013,"Action, Adventure, Crime",United States
2012,"Action, Drama",India
2013,"Comedy, Crime, Drama",United States
2012,Comedy,India
2012,Drama,Belgium
2013,Drama,United States
2013,"Comedy, Drama",United States
2008,Horror,"United States, United Kingdom"
1995,"Drama, History","Iran, Syria"
2012,Comedy,Chile
2014,"Comedy, Romance",United States
2012,"Drama, Sport",South Korea
2012,"Animation, History, Horror",Japan
2013,Drama,United Kingdomraine
2013,Horror,"France, Ireland, Sweden"
2012,Horror,United States
2014,"Comedy, Drama",United States
2013,Family,United States
2012,Romance,United States
2013,"Adventure, Family",United States
2012,"Drama, Family",United States
2013,"Drama, Sci-Fi",Russia
2012,Drama,Turkey
2012,"Horror, Sci-Fi",Taiwan
2018,"Biography, Drama, History","United Kingdom, United States"
2013,Drama,United States
2014,"Comedy, Romance",Mexico
2006,"Drama, War",Turkey
2013,Drama,Hong Kong
2012,"Action, Comedy",Bulgaria
1999,"Drama, Thriller",India
2013,"Comedy, Romance","United States, Czech Republic"
2012,"Horror, Thriller",Canada
2012,"Horror, Sci-Fi, Thriller",United States
2012,"Adventure, Horror, Thriller",United States
2012,Drama,Italy
2013,"Comedy, Horror",United States
2013,"Comedy, Sport",France
2013,Drama,United States
2015,"Comedy, Romance",United States
2012,"Drama, Romance",Japan
2012,"Action, Comedy, Crime",South Korea
1995,"Animation, Action, Drama",Japan
2012,"Action, Comedy",India
2013,Comedy,Finland
2016,"Drama, Mystery, Romance","Canada, United States"
2013,"Comedy, Drama, Romance","Finland, Norway, Czech Republic"
2017,"Drama, Mystery, Sci-Fi","United Kingdom, United States, Canada"
2016,"Adventure, Comedy, Family",United States
2012,"Biography, Drama, History",Russia
2013,Drama,Japan
2012,"Crime, Drama, Thriller",India
2011,Action,Morocco
2012,Drama,United States
2013,Romance,Netherlands
2012,"Drama, Horror, Mystery",France
2003,Comedy,Poland
2012,Comedy,Italy
2013,"Comedy, Drama","Czech Republic, Finland, Luxembourg, Slovakia"
2013,"Adventure, Comedy, Drama",Chile
2012,"Drama, History, War",Turkey
2012,Comedy,Turkey
2013,"Drama, Fantasy, Mystery",United States
2012,Drama,Germany
2013,Drama,Brazil
2013,"Comedy, Crime, Drama","Hong Kong, China"
2014,"Comedy, Drama, Romance",Canada
2012,"Horror, Mystery, Thriller",Canada
2012,Horror,United States
